city_code,city,province,checkin,observed_so_far,predicted_demand,predicted_remaining
6081,khaf,khorasan_razavi,2025-12-19,0,4,4
6081,khaf,khorasan_razavi,2025-12-20,0,4,4
6081,khaf,khorasan_razavi,2025-12-21,0,3,3
8957,khaledabad,isfahan,2025-11-22,0,0,0
8957,khaledabad,isfahan,2025-11-23,0,0,0
8957,khaledabad,isfahan,2025-11-24,0,0,0
8957,khaledabad,isfahan,2025-11-25,0,0,0
8957,khaledabad,isfahan,2025-11-26,0,0,0
8957,khaledabad,isfahan,2025-11-27,0,0,0
8957,khaledabad,isfahan,2025-11-28,0,0,0
8957,khaledabad,isfahan,2025-11-29,0,0,0
8957,khaledabad,isfahan,2025-11-30,0,0,0
8957,khaledabad,isfahan,2025-12-01,0,0,0
8957,khaledabad,isfahan,2025-12-02,0,0,0
8957,khaledabad,isfahan,2025-12-03,0,0,0
8957,khaledabad,isfahan,2025-12-04,0,0,0
8957,khaledabad,isfahan,2025-12-05,0,0,0
8957,khaledabad,isfahan,2025-12-06,0,0,0
8957,khaledabad,isfahan,2025-12-07,0,0,0
8957,khaledabad,isfahan,2025-12-08,0,0,0
8957,khaledabad,isfahan,2025-12-09,0,0,0
8957,khaledabad,isfahan,2025-12-10,0,0,0
8957,khaledabad,isfahan,2025-12-11,0,0,0
8957,khaledabad,isfahan,2025-12-12,0,0,0
8957,khaledabad,isfahan,2025-12-13,0,0,0
8957,khaledabad,isfahan,2025-12-14,0,0,0
8957,khaledabad,isfahan,2025-12-15,0,0,0
8957,khaledabad,isfahan,2025-12-16,0,0,0
8957,khaledabad,isfahan,2025-12-17,0,0,0
8957,khaledabad,isfahan,2025-12-18,0,0,0
8957,khaledabad,isfahan,2025-12-19,0,0,0
8957,khaledabad,isfahan,2025-12-20,0,0,0
8957,khaledabad,isfahan,2025-12-21,0,0,0
2363,khalilshahr,mazandaran,2025-11-22,6,7,1
2363,khalilshahr,mazandaran,2025-11-23,11,14,3
2363,khalilshahr,mazandaran,2025-11-24,4,7,3
2363,khalilshahr,mazandaran,2025-11-25,9,14,5
2363,khalilshahr,mazandaran,2025-11-26,5,13,8
2363,khalilshahr,mazandaran,2025-11-27,8,26,18
2363,khalilshahr,mazandaran,2025-11-28,2,6,4
2363,khalilshahr,mazandaran,2025-11-29,7,9,2
2363,khalilshahr,mazandaran,2025-11-30,7,10,3
2363,khalilshahr,mazandaran,2025-12-01,7,10,3
2363,khalilshahr,mazandaran,2025-12-02,8,12,4
2363,khalilshahr,mazandaran,2025-12-03,8,17,9
2363,khalilshahr,mazandaran,2025-12-04,15,55,40
2363,khalilshahr,mazandaran,2025-12-05,2,9,7
2363,khalilshahr,mazandaran,2025-12-06,2,9,7
2363,khalilshahr,mazandaran,2025-12-07,0,6,6
2363,khalilshahr,mazandaran,2025-12-08,0,5,5
2363,khalilshahr,mazandaran,2025-12-09,0,5,5
2363,khalilshahr,mazandaran,2025-12-10,0,9,9
2363,khalilshahr,mazandaran,2025-12-11,5,33,28
2363,khalilshahr,mazandaran,2025-12-12,0,5,5
2363,khalilshahr,mazandaran,2025-12-13,0,5,5
2363,khalilshahr,mazandaran,2025-12-14,0,4,4
2363,khalilshahr,mazandaran,2025-12-15,0,5,5
2363,khalilshahr,mazandaran,2025-12-16,0,8,8
2363,khalilshahr,mazandaran,2025-12-17,0,11,11
2363,khalilshahr,mazandaran,2025-12-18,6,33,27
2363,khalilshahr,mazandaran,2025-12-19,0,8,8
2363,khalilshahr,mazandaran,2025-12-20,0,6,6
2363,khalilshahr,mazandaran,2025-12-21,0,4,4
9220,khamir,hormozgan,2025-11-22,6,8,2
9220,khamir,hormozgan,2025-11-23,9,14,5
9220,khamir,hormozgan,2025-11-24,6,13,7
9220,khamir,hormozgan,2025-11-25,4,11,7
9220,khamir,hormozgan,2025-11-26,2,11,9
9220,khamir,hormozgan,2025-11-27,2,13,11
9220,khamir,hormozgan,2025-11-28,3,8,5
9220,khamir,hormozgan,2025-11-29,1,5,4
9220,khamir,hormozgan,2025-11-30,1,7,6
9220,khamir,hormozgan,2025-12-01,1,7,6
9220,khamir,hormozgan,2025-12-02,1,9,8
9220,khamir,hormozgan,2025-12-03,1,10,9
9220,khamir,hormozgan,2025-12-04,1,20,19
9220,khamir,hormozgan,2025-12-05,0,7,7
9220,khamir,hormozgan,2025-12-06,0,11,11
9220,khamir,hormozgan,2025-12-07,1,11,10
9220,khamir,hormozgan,2025-12-08,1,12,11
9220,khamir,hormozgan,2025-12-09,2,14,12
9220,khamir,hormozgan,2025-12-10,1,12,11
9220,khamir,hormozgan,2025-12-11,0,23,23
9220,khamir,hormozgan,2025-12-12,0,10,10
9220,khamir,hormozgan,2025-12-13,0,12,12
9220,khamir,hormozgan,2025-12-14,0,11,11
9220,khamir,hormozgan,2025-12-15,0,18,18
9220,khamir,hormozgan,2025-12-16,0,18,18
9220,khamir,hormozgan,2025-12-17,0,20,20
9220,khamir,hormozgan,2025-12-18,0,25,25
9220,khamir,hormozgan,2025-12-19,0,14,14
9220,khamir,hormozgan,2025-12-20,0,13,13
9220,khamir,hormozgan,2025-12-21,0,7,7
4078,kharv,khorasan_razavi,2025-11-22,0,0,0
4078,kharv,khorasan_razavi,2025-11-23,0,0,0
4078,kharv,khorasan_razavi,2025-11-24,0,0,0
4078,kharv,khorasan_razavi,2025-11-25,0,0,0
4078,kharv,khorasan_razavi,2025-11-26,0,0,0
4078,kharv,khorasan_razavi,2025-11-27,0,0,0
4078,kharv,khorasan_razavi,2025-11-28,0,0,0
4078,kharv,khorasan_razavi,2025-11-29,0,0,0
4078,kharv,khorasan_razavi,2025-11-30,0,0,0
4078,kharv,khorasan_razavi,2025-12-01,0,0,0
4078,kharv,khorasan_razavi,2025-12-02,0,0,0
4078,kharv,khorasan_razavi,2025-12-03,0,0,0
4078,kharv,khorasan_razavi,2025-12-04,0,0,0
4078,kharv,khorasan_razavi,2025-12-05,0,0,0
4078,kharv,khorasan_razavi,2025-12-06,0,0,0
4078,kharv,khorasan_razavi,2025-12-07,0,0,0
4078,kharv,khorasan_razavi,2025-12-08,0,0,0
4078,kharv,khorasan_razavi,2025-12-09,0,0,0
4078,kharv,khorasan_razavi,2025-12-10,0,0,0
4078,kharv,khorasan_razavi,2025-12-11,0,0,0
4078,kharv,khorasan_razavi,2025-12-12,0,0,0
4078,kharv,khorasan_razavi,2025-12-13,0,0,0
4078,kharv,khorasan_razavi,2025-12-14,0,0,0
4078,kharv,khorasan_razavi,2025-12-15,0,0,0
4078,kharv,khorasan_razavi,2025-12-16,0,0,0
4078,kharv,khorasan_razavi,2025-12-17,0,0,0
4078,kharv,khorasan_razavi,2025-12-18,0,0,0
4078,kharv,khorasan_razavi,2025-12-19,0,0,0
4078,kharv,khorasan_razavi,2025-12-20,0,0,0
4078,kharv,khorasan_razavi,2025-12-21,0,0,0
8840,khezer_shahr,mazandaran,2025-11-22,105,113,8
8840,khezer_shahr,mazandaran,2025-11-23,99,115,16
8840,khezer_shahr,mazandaran,2025-11-24,78,100,22
8840,khezer_shahr,mazandaran,2025-11-25,74,102,28
8840,khezer_shahr,mazandaran,2025-11-26,76,133,57
8840,khezer_shahr,mazandaran,2025-11-27,63,141,78
8840,khezer_shahr,mazandaran,2025-11-28,30,58,28
8840,khezer_shahr,mazandaran,2025-11-29,24,53,29
8840,khezer_shahr,mazandaran,2025-11-30,23,61,38
8840,khezer_shahr,mazandaran,2025-12-01,15,54,39
8840,khezer_shahr,mazandaran,2025-12-02,15,56,41
8840,khezer_shahr,mazandaran,2025-12-03,18,79,61
8840,khezer_shahr,mazandaran,2025-12-04,19,119,100
8840,khezer_shahr,mazandaran,2025-12-05,10,55,45
8840,khezer_shahr,mazandaran,2025-12-06,13,66,53
8840,khezer_shahr,mazandaran,2025-12-07,17,74,57
8840,khezer_shahr,mazandaran,2025-12-08,18,72,54
8840,khezer_shahr,mazandaran,2025-12-09,20,78,58
8840,khezer_shahr,mazandaran,2025-12-10,16,84,68
8840,khezer_shahr,mazandaran,2025-12-11,11,124,113
8840,khezer_shahr,mazandaran,2025-12-12,5,55,50
8840,khezer_shahr,mazandaran,2025-12-13,9,59,50
8840,khezer_shahr,mazandaran,2025-12-14,10,64,54
8840,khezer_shahr,mazandaran,2025-12-15,10,73,63
8840,khezer_shahr,mazandaran,2025-12-16,10,79,69
8840,khezer_shahr,mazandaran,2025-12-17,6,91,85
8840,khezer_shahr,mazandaran,2025-12-18,12,125,113
8840,khezer_shahr,mazandaran,2025-12-19,4,62,58
8840,khezer_shahr,mazandaran,2025-12-20,5,59,54
8840,khezer_shahr,mazandaran,2025-12-21,0,41,41
3124,khomam,gilan,2025-11-22,465,514,49
3124,khomam,gilan,2025-11-23,366,458,92
3124,khomam,gilan,2025-11-24,206,302,96
3124,khomam,gilan,2025-11-25,219,352,133
3124,khomam,gilan,2025-11-26,252,528,276
3124,khomam,gilan,2025-11-27,210,537,327
3124,khomam,gilan,2025-11-28,84,211,127
3124,khomam,gilan,2025-11-29,61,142,81
3124,khomam,gilan,2025-11-30,58,158,100
3124,khomam,gilan,2025-12-01,71,180,109
3124,khomam,gilan,2025-12-02,94,229,135
3124,khomam,gilan,2025-12-03,102,359,257
3124,khomam,gilan,2025-12-04,112,682,570
3124,khomam,gilan,2025-12-05,50,240,190
3124,khomam,gilan,2025-12-06,43,189,146
3124,khomam,gilan,2025-12-07,23,133,110
3124,khomam,gilan,2025-12-08,24,132,108
3124,khomam,gilan,2025-12-09,24,144,120
3124,khomam,gilan,2025-12-10,22,202,180
3124,khomam,gilan,2025-12-11,27,479,452
3124,khomam,gilan,2025-12-12,10,145,135
3124,khomam,gilan,2025-12-13,10,108,98
3124,khomam,gilan,2025-12-14,20,129,109
3124,khomam,gilan,2025-12-15,20,152,132
3124,khomam,gilan,2025-12-16,21,168,147
3124,khomam,gilan,2025-12-17,28,233,205
3124,khomam,gilan,2025-12-18,35,337,302
3124,khomam,gilan,2025-12-19,5,140,135
3124,khomam,gilan,2025-12-20,10,112,102
3124,khomam,gilan,2025-12-21,13,93,80
5265,khomeinishahr,isfahan,2025-11-22,21,23,2
5265,khomeinishahr,isfahan,2025-11-23,14,17,3
5265,khomeinishahr,isfahan,2025-11-24,13,18,5
5265,khomeinishahr,isfahan,2025-11-25,12,18,6
5265,khomeinishahr,isfahan,2025-11-26,16,25,9
5265,khomeinishahr,isfahan,2025-11-27,11,21,10
5265,khomeinishahr,isfahan,2025-11-28,5,11,6
5265,khomeinishahr,isfahan,2025-11-29,4,10,6
5265,khomeinishahr,isfahan,2025-11-30,5,12,7
5265,khomeinishahr,isfahan,2025-12-01,5,13,8
5265,khomeinishahr,isfahan,2025-12-02,6,14,8
5265,khomeinishahr,isfahan,2025-12-03,4,15,11
5265,khomeinishahr,isfahan,2025-12-04,2,20,18
5265,khomeinishahr,isfahan,2025-12-05,2,11,9
5265,khomeinishahr,isfahan,2025-12-06,2,11,9
5265,khomeinishahr,isfahan,2025-12-07,2,11,9
5265,khomeinishahr,isfahan,2025-12-08,3,13,10
5265,khomeinishahr,isfahan,2025-12-09,4,16,12
5265,khomeinishahr,isfahan,2025-12-10,2,15,13
5265,khomeinishahr,isfahan,2025-12-11,3,23,20
5265,khomeinishahr,isfahan,2025-12-12,3,13,10
5265,khomeinishahr,isfahan,2025-12-13,3,14,11
5265,khomeinishahr,isfahan,2025-12-14,4,15,11
5265,khomeinishahr,isfahan,2025-12-15,4,17,13
5265,khomeinishahr,isfahan,2025-12-16,4,20,16
5265,khomeinishahr,isfahan,2025-12-17,3,21,18
5265,khomeinishahr,isfahan,2025-12-18,4,24,20
5265,khomeinishahr,isfahan,2025-12-19,3,15,12
5265,khomeinishahr,isfahan,2025-12-20,3,14,11
5265,khomeinishahr,isfahan,2025-12-21,1,10,9
8930,khoorasgan,isfahan,2025-11-22,0,0,0
8930,khoorasgan,isfahan,2025-11-23,0,0,0
8930,khoorasgan,isfahan,2025-11-24,0,0,0
8930,khoorasgan,isfahan,2025-11-25,0,0,0
8930,khoorasgan,isfahan,2025-11-26,0,0,0
8930,khoorasgan,isfahan,2025-11-27,0,0,0
8930,khoorasgan,isfahan,2025-11-28,0,0,0
8930,khoorasgan,isfahan,2025-11-29,0,0,0
8930,khoorasgan,isfahan,2025-11-30,0,0,0
8930,khoorasgan,isfahan,2025-12-01,0,0,0
8930,khoorasgan,isfahan,2025-12-02,0,0,0
8930,khoorasgan,isfahan,2025-12-03,0,0,0
8930,khoorasgan,isfahan,2025-12-04,0,0,0
8930,khoorasgan,isfahan,2025-12-05,0,0,0
8930,khoorasgan,isfahan,2025-12-06,0,0,0
8930,khoorasgan,isfahan,2025-12-07,0,0,0
8930,khoorasgan,isfahan,2025-12-08,0,0,0
8930,khoorasgan,isfahan,2025-12-09,0,0,0
8930,khoorasgan,isfahan,2025-12-10,0,0,0
8930,khoorasgan,isfahan,2025-12-11,0,0,0
8930,khoorasgan,isfahan,2025-12-12,0,0,0
8930,khoorasgan,isfahan,2025-12-13,0,0,0
8930,khoorasgan,isfahan,2025-12-14,0,0,0
8930,khoorasgan,isfahan,2025-12-15,0,0,0
8930,khoorasgan,isfahan,2025-12-16,0,0,0
8930,khoorasgan,isfahan,2025-12-17,0,0,0
8930,khoorasgan,isfahan,2025-12-18,0,0,0
8930,khoorasgan,isfahan,2025-12-19,0,0,0
8930,khoorasgan,isfahan,2025-12-20,0,0,0
8930,khoorasgan,isfahan,2025-12-21,0,0,0
5936,khoramabad,mazandaran,2025-11-22,15,18,3
5936,khoramabad,mazandaran,2025-11-23,14,19,5
5936,khoramabad,mazandaran,2025-11-24,5,10,5
5936,khoramabad,mazandaran,2025-11-25,0,4,4
5936,khoramabad,mazandaran,2025-11-26,2,12,10
5936,khoramabad,mazandaran,2025-11-27,1,12,11
5936,khoramabad,mazandaran,2025-11-28,15,27,12
5936,khoramabad,mazandaran,2025-11-29,4,11,7
5936,khoramabad,mazandaran,2025-11-30,4,13,9
5936,khoramabad,mazandaran,2025-12-01,4,14,10
5936,khoramabad,mazandaran,2025-12-02,4,13,9
5936,khoramabad,mazandaran,2025-12-03,0,11,11
5936,khoramabad,mazandaran,2025-12-04,1,25,24
5936,khoramabad,mazandaran,2025-12-05,0,9,9
5936,khoramabad,mazandaran,2025-12-06,2,12,10
5936,khoramabad,mazandaran,2025-12-07,0,9,9
5936,khoramabad,mazandaran,2025-12-08,0,9,9
5936,khoramabad,mazandaran,2025-12-09,0,9,9
5936,khoramabad,mazandaran,2025-12-10,0,13,13
5936,khoramabad,mazandaran,2025-12-11,0,28,28
5936,khoramabad,mazandaran,2025-12-12,0,10,10
5936,khoramabad,mazandaran,2025-12-13,0,8,8
5936,khoramabad,mazandaran,2025-12-14,0,7,7
5936,khoramabad,mazandaran,2025-12-15,0,9,9
5936,khoramabad,mazandaran,2025-12-16,0,11,11
5936,khoramabad,mazandaran,2025-12-17,0,16,16
5936,khoramabad,mazandaran,2025-12-18,0,24,24
5936,khoramabad,mazandaran,2025-12-19,0,13,13
5936,khoramabad,mazandaran,2025-12-20,0,9,9
5936,khoramabad,mazandaran,2025-12-21,0,8,8
7888,khorzough,isfahan,2025-11-22,0,0,0
7888,khorzough,isfahan,2025-11-23,0,0,0
7888,khorzough,isfahan,2025-11-24,0,0,0
7888,khorzough,isfahan,2025-11-25,0,0,0
7888,khorzough,isfahan,2025-11-26,0,0,0
7888,khorzough,isfahan,2025-11-27,0,0,0
7888,khorzough,isfahan,2025-11-28,0,0,0
7888,khorzough,isfahan,2025-11-29,0,0,0
7888,khorzough,isfahan,2025-11-30,0,0,0
7888,khorzough,isfahan,2025-12-01,0,0,0
7888,khorzough,isfahan,2025-12-02,0,0,0
7888,khorzough,isfahan,2025-12-03,0,0,0
7888,khorzough,isfahan,2025-12-04,0,0,0
7888,khorzough,isfahan,2025-12-05,0,0,0
7888,khorzough,isfahan,2025-12-06,0,0,0
7888,khorzough,isfahan,2025-12-07,0,0,0
7888,khorzough,isfahan,2025-12-08,0,0,0
7888,khorzough,isfahan,2025-12-09,0,0,0
7888,khorzough,isfahan,2025-12-10,0,0,0
7888,khorzough,isfahan,2025-12-11,0,0,0
7888,khorzough,isfahan,2025-12-12,0,0,0
7888,khorzough,isfahan,2025-12-13,0,0,0
7888,khorzough,isfahan,2025-12-14,0,0,0
7888,khorzough,isfahan,2025-12-15,0,0,0
7888,khorzough,isfahan,2025-12-16,0,0,0
7888,khorzough,isfahan,2025-12-17,0,0,0
7888,khorzough,isfahan,2025-12-18,0,0,0
7888,khorzough,isfahan,2025-12-19,0,0,0
7888,khorzough,isfahan,2025-12-20,0,0,0
7888,khorzough,isfahan,2025-12-21,0,0,0
8216,khoshke_bijar,gilan,2025-11-22,7,8,1
8216,khoshke_bijar,gilan,2025-11-23,10,14,4
8216,khoshke_bijar,gilan,2025-11-24,17,23,6
8216,khoshke_bijar,gilan,2025-11-25,8,17,9
8216,khoshke_bijar,gilan,2025-11-26,4,17,13
8216,khoshke_bijar,gilan,2025-11-27,7,27,20
8216,khoshke_bijar,gilan,2025-11-28,11,18,7
8216,khoshke_bijar,gilan,2025-11-29,11,17,6
8216,khoshke_bijar,gilan,2025-11-30,5,10,5
8216,khoshke_bijar,gilan,2025-12-01,3,9,6
8216,khoshke_bijar,gilan,2025-12-02,2,11,9
8216,khoshke_bijar,gilan,2025-12-03,1,16,15
8216,khoshke_bijar,gilan,2025-12-04,3,42,39
8216,khoshke_bijar,gilan,2025-12-05,3,13,10
8216,khoshke_bijar,gilan,2025-12-06,3,15,12
8216,khoshke_bijar,gilan,2025-12-07,1,11,10
8216,khoshke_bijar,gilan,2025-12-08,1,10,9
8216,khoshke_bijar,gilan,2025-12-09,1,12,11
8216,khoshke_bijar,gilan,2025-12-10,1,18,17
8216,khoshke_bijar,gilan,2025-12-11,3,36,33
8216,khoshke_bijar,gilan,2025-12-12,1,12,11
8216,khoshke_bijar,gilan,2025-12-13,1,11,10
8216,khoshke_bijar,gilan,2025-12-14,1,10,9
8216,khoshke_bijar,gilan,2025-12-15,1,12,11
8216,khoshke_bijar,gilan,2025-12-16,0,12,12
8216,khoshke_bijar,gilan,2025-12-17,0,21,21
8216,khoshke_bijar,gilan,2025-12-18,1,28,27
8216,khoshke_bijar,gilan,2025-12-19,0,12,12
8216,khoshke_bijar,gilan,2025-12-20,0,10,10
8216,khoshke_bijar,gilan,2025-12-21,5,11,6
6728,khoshrodpey,mazandaran,2025-11-22,0,0,0
6728,khoshrodpey,mazandaran,2025-11-23,0,0,0
6728,khoshrodpey,mazandaran,2025-11-24,0,0,0
6728,khoshrodpey,mazandaran,2025-11-25,0,0,0
6728,khoshrodpey,mazandaran,2025-11-26,1,1,0
6728,khoshrodpey,mazandaran,2025-11-27,1,1,0
6728,khoshrodpey,mazandaran,2025-11-28,1,1,0
6728,khoshrodpey,mazandaran,2025-11-29,1,1,0
6728,khoshrodpey,mazandaran,2025-11-30,1,1,0
6728,khoshrodpey,mazandaran,2025-12-01,1,1,0
6728,khoshrodpey,mazandaran,2025-12-02,1,1,0
6728,khoshrodpey,mazandaran,2025-12-03,0,0,0
6728,khoshrodpey,mazandaran,2025-12-04,0,0,0
6728,khoshrodpey,mazandaran,2025-12-05,0,0,0
6728,khoshrodpey,mazandaran,2025-12-06,0,0,0
6728,khoshrodpey,mazandaran,2025-12-07,0,0,0
6728,khoshrodpey,mazandaran,2025-12-08,0,0,0
6728,khoshrodpey,mazandaran,2025-12-09,0,0,0
6728,khoshrodpey,mazandaran,2025-12-10,0,0,0
6728,khoshrodpey,mazandaran,2025-12-11,0,0,0
6728,khoshrodpey,mazandaran,2025-12-12,0,0,0
6728,khoshrodpey,mazandaran,2025-12-13,0,0,0
6728,khoshrodpey,mazandaran,2025-12-14,0,0,0
6728,khoshrodpey,mazandaran,2025-12-15,0,0,0
6728,khoshrodpey,mazandaran,2025-12-16,0,0,0
6728,khoshrodpey,mazandaran,2025-12-17,0,0,0
6728,khoshrodpey,mazandaran,2025-12-18,0,0,0
6728,khoshrodpey,mazandaran,2025-12-19,0,0,0
6728,khoshrodpey,mazandaran,2025-12-20,0,0,0
6728,khoshrodpey,mazandaran,2025-12-21,0,0,0
1782,khur_and_biabanak,isfahan,2025-11-22,17,18,1
1782,khur_and_biabanak,isfahan,2025-11-23,8,9,1
1782,khur_and_biabanak,isfahan,2025-11-24,15,17,2
1782,khur_and_biabanak,isfahan,2025-11-25,15,18,3
1782,khur_and_biabanak,isfahan,2025-11-26,30,39,9
1782,khur_and_biabanak,isfahan,2025-11-27,27,42,15
1782,khur_and_biabanak,isfahan,2025-11-28,6,9,3
1782,khur_and_biabanak,isfahan,2025-11-29,0,2,2
1782,khur_and_biabanak,isfahan,2025-11-30,0,3,3
1782,khur_and_biabanak,isfahan,2025-12-01,0,3,3
1782,khur_and_biabanak,isfahan,2025-12-02,0,4,4
1782,khur_and_biabanak,isfahan,2025-12-03,0,5,5
1782,khur_and_biabanak,isfahan,2025-12-04,0,9,9
1782,khur_and_biabanak,isfahan,2025-12-05,0,5,5
1782,khur_and_biabanak,isfahan,2025-12-06,0,6,6
1782,khur_and_biabanak,isfahan,2025-12-07,0,6,6
1782,khur_and_biabanak,isfahan,2025-12-08,0,6,6
1782,khur_and_biabanak,isfahan,2025-12-09,0,6,6
1782,khur_and_biabanak,isfahan,2025-12-10,0,10,10
1782,khur_and_biabanak,isfahan,2025-12-11,0,23,23
1782,khur_and_biabanak,isfahan,2025-12-12,0,6,6
1782,khur_and_biabanak,isfahan,2025-12-13,0,7,7
1782,khur_and_biabanak,isfahan,2025-12-14,1,8,7
1782,khur_and_biabanak,isfahan,2025-12-15,1,9,8
1782,khur_and_biabanak,isfahan,2025-12-16,0,8,8
1782,khur_and_biabanak,isfahan,2025-12-17,0,13,13
1782,khur_and_biabanak,isfahan,2025-12-18,0,23,23
1782,khur_and_biabanak,isfahan,2025-12-19,0,8,8
1782,khur_and_biabanak,isfahan,2025-12-20,0,8,8
1782,khur_and_biabanak,isfahan,2025-12-21,0,6,6
6095,khvansar,isfahan,2025-11-22,186,197,11
6095,khvansar,isfahan,2025-11-23,235,283,48
6095,khvansar,isfahan,2025-11-24,111,144,33
6095,khvansar,isfahan,2025-11-25,98,144,46
6095,khvansar,isfahan,2025-11-26,122,217,95
6095,khvansar,isfahan,2025-11-27,210,501,291
6095,khvansar,isfahan,2025-11-28,26,56,30
6095,khvansar,isfahan,2025-11-29,24,53,29
6095,khvansar,isfahan,2025-11-30,17,41,24
6095,khvansar,isfahan,2025-12-01,20,54,34
6095,khvansar,isfahan,2025-12-02,24,66,42
6095,khvansar,isfahan,2025-12-03,37,133,96
6095,khvansar,isfahan,2025-12-04,33,275,242
6095,khvansar,isfahan,2025-12-05,14,72,58
6095,khvansar,isfahan,2025-12-06,25,99,74
6095,khvansar,isfahan,2025-12-07,23,96,73
6095,khvansar,isfahan,2025-12-08,19,85,66
6095,khvansar,isfahan,2025-12-09,16,75,59
6095,khvansar,isfahan,2025-12-10,28,170,142
6095,khvansar,isfahan,2025-12-11,24,346,322
6095,khvansar,isfahan,2025-12-12,8,72,64
6095,khvansar,isfahan,2025-12-13,9,76,67
6095,khvansar,isfahan,2025-12-14,8,71,63
6095,khvansar,isfahan,2025-12-15,9,81,72
6095,khvansar,isfahan,2025-12-16,24,140,116
6095,khvansar,isfahan,2025-12-17,23,191,168
6095,khvansar,isfahan,2025-12-18,24,312,288
6095,khvansar,isfahan,2025-12-19,8,89,81
6095,khvansar,isfahan,2025-12-20,16,99,83
6095,khvansar,isfahan,2025-12-21,4,45,41
1553,kiakala,mazandaran,2025-11-22,0,0,0
1553,kiakala,mazandaran,2025-11-23,0,0,0
1553,kiakala,mazandaran,2025-11-24,0,0,0
1553,kiakala,mazandaran,2025-11-25,0,0,0
1553,kiakala,mazandaran,2025-11-26,0,0,0
1553,kiakala,mazandaran,2025-11-27,0,0,0
1553,kiakala,mazandaran,2025-11-28,0,0,0
1553,kiakala,mazandaran,2025-11-29,0,0,0
1553,kiakala,mazandaran,2025-11-30,0,0,0
1553,kiakala,mazandaran,2025-12-01,0,0,0
1553,kiakala,mazandaran,2025-12-02,0,0,0
1553,kiakala,mazandaran,2025-12-03,0,0,0
1553,kiakala,mazandaran,2025-12-04,0,0,0
1553,kiakala,mazandaran,2025-12-05,0,0,0
1553,kiakala,mazandaran,2025-12-06,0,0,0
1553,kiakala,mazandaran,2025-12-07,0,0,0
1553,kiakala,mazandaran,2025-12-08,0,0,0
1553,kiakala,mazandaran,2025-12-09,0,0,0
1553,kiakala,mazandaran,2025-12-10,0,0,0
1553,kiakala,mazandaran,2025-12-11,0,0,0
1553,kiakala,mazandaran,2025-12-12,0,0,0
1553,kiakala,mazandaran,2025-12-13,0,0,0
1553,kiakala,mazandaran,2025-12-14,0,0,0
1553,kiakala,mazandaran,2025-12-15,0,0,0
1553,kiakala,mazandaran,2025-12-16,0,0,0
1553,kiakala,mazandaran,2025-12-17,0,0,0
1553,kiakala,mazandaran,2025-12-18,0,0,0
1553,kiakala,mazandaran,2025-12-19,0,0,0
1553,kiakala,mazandaran,2025-12-20,0,0,0
1553,kiakala,mazandaran,2025-12-21,0,0,0
1177,kiasar,mazandaran,2025-11-22,36,42,6
1177,kiasar,mazandaran,2025-11-23,44,59,15
1177,kiasar,mazandaran,2025-11-24,31,45,14
1177,kiasar,mazandaran,2025-11-25,27,43,16
1177,kiasar,mazandaran,2025-11-26,40,82,42
1177,kiasar,mazandaran,2025-11-27,38,130,92
1177,kiasar,mazandaran,2025-11-28,4,20,16
1177,kiasar,mazandaran,2025-11-29,1,10,9
1177,kiasar,mazandaran,2025-11-30,4,16,12
1177,kiasar,mazandaran,2025-12-01,6,19,13
1177,kiasar,mazandaran,2025-12-02,8,25,17
1177,kiasar,mazandaran,2025-12-03,7,41,34
1177,kiasar,mazandaran,2025-12-04,14,117,103
1177,kiasar,mazandaran,2025-12-05,2,23,21
1177,kiasar,mazandaran,2025-12-06,1,25,24
1177,kiasar,mazandaran,2025-12-07,1,24,23
1177,kiasar,mazandaran,2025-12-08,1,21,20
1177,kiasar,mazandaran,2025-12-09,2,22,20
1177,kiasar,mazandaran,2025-12-10,1,31,30
1177,kiasar,mazandaran,2025-12-11,1,105,104
1177,kiasar,mazandaran,2025-12-12,0,25,25
1177,kiasar,mazandaran,2025-12-13,0,19,19
1177,kiasar,mazandaran,2025-12-14,2,17,15
1177,kiasar,mazandaran,2025-12-15,2,21,19
1177,kiasar,mazandaran,2025-12-16,0,23,23
1177,kiasar,mazandaran,2025-12-17,3,47,44
1177,kiasar,mazandaran,2025-12-18,6,87,81
1177,kiasar,mazandaran,2025-12-19,2,34,32
1177,kiasar,mazandaran,2025-12-20,1,21,20
1177,kiasar,mazandaran,2025-12-21,1,16,15
8271,kiashahr,gilan,2025-11-22,110,133,23
8271,kiashahr,gilan,2025-11-23,87,122,35
8271,kiashahr,gilan,2025-11-24,87,140,53
8271,kiashahr,gilan,2025-11-25,98,160,62
8271,kiashahr,gilan,2025-11-26,111,223,112
8271,kiashahr,gilan,2025-11-27,95,255,160
8271,kiashahr,gilan,2025-11-28,24,78,54
8271,kiashahr,gilan,2025-11-29,28,74,46
8271,kiashahr,gilan,2025-11-30,17,63,46
8271,kiashahr,gilan,2025-12-01,16,57,41
8271,kiashahr,gilan,2025-12-02,21,75,54
8271,kiashahr,gilan,2025-12-03,16,124,108
8271,kiashahr,gilan,2025-12-04,17,206,189
8271,kiashahr,gilan,2025-12-05,10,83,73
8271,kiashahr,gilan,2025-12-06,17,80,63
8271,kiashahr,gilan,2025-12-07,13,62,49
8271,kiashahr,gilan,2025-12-08,11,66,55
8271,kiashahr,gilan,2025-12-09,22,90,68
8271,kiashahr,gilan,2025-12-10,24,138,114
