city_code,city,province,checkin,observed_so_far,predicted_demand,predicted_remaining
2778,lahijan,gilan,2025-12-15,147,1780,1633
2778,lahijan,gilan,2025-12-16,187,2252,2065
2778,lahijan,gilan,2025-12-17,217,3384,3167
2778,lahijan,gilan,2025-12-18,277,4348,4071
2778,lahijan,gilan,2025-12-19,172,2270,2098
2778,lahijan,gilan,2025-12-20,134,1572,1438
2778,lahijan,gilan,2025-12-21,72,1159,1087
2587,langarud,gilan,2025-11-22,439,503,64
2587,langarud,gilan,2025-11-23,318,422,104
2587,langarud,gilan,2025-11-24,211,341,130
2587,langarud,gilan,2025-11-25,162,319,157
2587,langarud,gilan,2025-11-26,174,456,282
2587,langarud,gilan,2025-11-27,179,531,352
2587,langarud,gilan,2025-11-28,48,191,143
2587,langarud,gilan,2025-11-29,56,204,148
2587,langarud,gilan,2025-11-30,49,218,169
2587,langarud,gilan,2025-12-01,68,238,170
2587,langarud,gilan,2025-12-02,78,284,206
2587,langarud,gilan,2025-12-03,74,380,306
2587,langarud,gilan,2025-12-04,129,851,722
2587,langarud,gilan,2025-12-05,69,318,249
2587,langarud,gilan,2025-12-06,55,264,209
2587,langarud,gilan,2025-12-07,46,225,179
2587,langarud,gilan,2025-12-08,40,220,180
2587,langarud,gilan,2025-12-09,34,271,237
2587,langarud,gilan,2025-12-10,37,315,278
2587,langarud,gilan,2025-12-11,45,714,669
2587,langarud,gilan,2025-12-12,30,283,253
2587,langarud,gilan,2025-12-13,16,218,202
2587,langarud,gilan,2025-12-14,23,219,196
2587,langarud,gilan,2025-12-15,26,228,202
2587,langarud,gilan,2025-12-16,20,284,264
2587,langarud,gilan,2025-12-17,34,350,316
2587,langarud,gilan,2025-12-18,39,506,467
2587,langarud,gilan,2025-12-19,17,311,294
2587,langarud,gilan,2025-12-20,5,194,189
2587,langarud,gilan,2025-12-21,4,144,140
5270,larijan,gilan,2025-11-22,19,21,2
5270,larijan,gilan,2025-11-23,24,29,5
5270,larijan,gilan,2025-11-24,10,15,5
5270,larijan,gilan,2025-11-25,11,18,7
5270,larijan,gilan,2025-11-26,11,25,14
5270,larijan,gilan,2025-11-27,25,59,34
5270,larijan,gilan,2025-11-28,3,9,6
5270,larijan,gilan,2025-11-29,3,10,7
5270,larijan,gilan,2025-11-30,4,12,8
5270,larijan,gilan,2025-12-01,4,13,9
5270,larijan,gilan,2025-12-02,4,15,11
5270,larijan,gilan,2025-12-03,2,16,14
5270,larijan,gilan,2025-12-04,8,51,43
5270,larijan,gilan,2025-12-05,1,12,11
5270,larijan,gilan,2025-12-06,1,7,6
5270,larijan,gilan,2025-12-07,1,6,5
5270,larijan,gilan,2025-12-08,0,0,0
5270,larijan,gilan,2025-12-09,0,0,0
5270,larijan,gilan,2025-12-10,1,11,10
5270,larijan,gilan,2025-12-11,2,38,36
5270,larijan,gilan,2025-12-12,0,0,0
5270,larijan,gilan,2025-12-13,0,0,0
5270,larijan,gilan,2025-12-14,0,0,0
5270,larijan,gilan,2025-12-15,0,0,0
5270,larijan,gilan,2025-12-16,0,0,0
5270,larijan,gilan,2025-12-17,0,0,0
5270,larijan,gilan,2025-12-18,1,31,30
5270,larijan,gilan,2025-12-19,2,16,14
5270,larijan,gilan,2025-12-20,1,11,10
5270,larijan,gilan,2025-12-21,1,11,10
4192,lashtnesha,gilan,2025-11-22,11,13,2
4192,lashtnesha,gilan,2025-11-23,16,21,5
4192,lashtnesha,gilan,2025-11-24,15,21,6
4192,lashtnesha,gilan,2025-11-25,31,41,10
4192,lashtnesha,gilan,2025-11-26,39,60,21
4192,lashtnesha,gilan,2025-11-27,32,60,28
4192,lashtnesha,gilan,2025-11-28,1,8,7
4192,lashtnesha,gilan,2025-11-29,1,8,7
4192,lashtnesha,gilan,2025-11-30,2,9,7
4192,lashtnesha,gilan,2025-12-01,3,11,8
4192,lashtnesha,gilan,2025-12-02,2,11,9
4192,lashtnesha,gilan,2025-12-03,7,29,22
4192,lashtnesha,gilan,2025-12-04,15,62,47
4192,lashtnesha,gilan,2025-12-05,10,25,15
4192,lashtnesha,gilan,2025-12-06,1,13,12
4192,lashtnesha,gilan,2025-12-07,1,10,9
4192,lashtnesha,gilan,2025-12-08,2,13,11
4192,lashtnesha,gilan,2025-12-09,1,13,12
4192,lashtnesha,gilan,2025-12-10,2,21,19
4192,lashtnesha,gilan,2025-12-11,1,38,37
4192,lashtnesha,gilan,2025-12-12,0,9,9
4192,lashtnesha,gilan,2025-12-13,0,9,9
4192,lashtnesha,gilan,2025-12-14,2,10,8
4192,lashtnesha,gilan,2025-12-15,0,10,10
4192,lashtnesha,gilan,2025-12-16,3,18,15
4192,lashtnesha,gilan,2025-12-17,3,23,20
4192,lashtnesha,gilan,2025-12-18,1,32,31
4192,lashtnesha,gilan,2025-12-19,0,11,11
4192,lashtnesha,gilan,2025-12-20,0,9,9
4192,lashtnesha,gilan,2025-12-21,0,6,6
2728,lavan,hormozgan,2025-11-22,203,208,5
2728,lavan,hormozgan,2025-11-23,166,176,10
2728,lavan,hormozgan,2025-11-24,173,198,25
2728,lavan,hormozgan,2025-11-25,167,196,29
2728,lavan,hormozgan,2025-11-26,169,210,41
2728,lavan,hormozgan,2025-11-27,134,172,38
2728,lavan,hormozgan,2025-11-28,52,69,17
2728,lavan,hormozgan,2025-11-29,81,111,30
2728,lavan,hormozgan,2025-11-30,70,104,34
2728,lavan,hormozgan,2025-12-01,68,108,40
2728,lavan,hormozgan,2025-12-02,67,129,62
2728,lavan,hormozgan,2025-12-03,54,102,48
2728,lavan,hormozgan,2025-12-04,36,85,49
2728,lavan,hormozgan,2025-12-05,18,46,28
2728,lavan,hormozgan,2025-12-06,31,116,85
2728,lavan,hormozgan,2025-12-07,33,119,86
2728,lavan,hormozgan,2025-12-08,45,151,106
2728,lavan,hormozgan,2025-12-09,48,161,113
2728,lavan,hormozgan,2025-12-10,40,146,106
2728,lavan,hormozgan,2025-12-11,23,113,90
2728,lavan,hormozgan,2025-12-12,20,89,69
2728,lavan,hormozgan,2025-12-13,24,101,77
2728,lavan,hormozgan,2025-12-14,20,90,70
2728,lavan,hormozgan,2025-12-15,23,110,87
2728,lavan,hormozgan,2025-12-16,33,154,121
2728,lavan,hormozgan,2025-12-17,34,162,128
2728,lavan,hormozgan,2025-12-18,38,183,145
2728,lavan,hormozgan,2025-12-19,35,159,124
2728,lavan,hormozgan,2025-12-20,21,113,92
2728,lavan,hormozgan,2025-12-21,4,29,25
1960,lavandevil,gilan,2025-11-22,5,6,1
1960,lavandevil,gilan,2025-11-23,9,12,3
1960,lavandevil,gilan,2025-11-24,4,7,3
1960,lavandevil,gilan,2025-11-25,4,8,4
1960,lavandevil,gilan,2025-11-26,5,13,8
1960,lavandevil,gilan,2025-11-27,10,22,12
1960,lavandevil,gilan,2025-11-28,3,5,2
1960,lavandevil,gilan,2025-11-29,5,8,3
1960,lavandevil,gilan,2025-11-30,5,8,3
1960,lavandevil,gilan,2025-12-01,4,8,4
1960,lavandevil,gilan,2025-12-02,4,8,4
1960,lavandevil,gilan,2025-12-03,4,12,8
1960,lavandevil,gilan,2025-12-04,3,22,19
1960,lavandevil,gilan,2025-12-05,3,9,6
1960,lavandevil,gilan,2025-12-06,3,9,6
1960,lavandevil,gilan,2025-12-07,3,7,4
1960,lavandevil,gilan,2025-12-08,3,7,4
1960,lavandevil,gilan,2025-12-09,3,8,5
1960,lavandevil,gilan,2025-12-10,3,10,7
1960,lavandevil,gilan,2025-12-11,3,18,15
1960,lavandevil,gilan,2025-12-12,3,8,5
1960,lavandevil,gilan,2025-12-13,3,7,4
1960,lavandevil,gilan,2025-12-14,3,7,4
1960,lavandevil,gilan,2025-12-15,3,8,5
1960,lavandevil,gilan,2025-12-16,3,8,5
1960,lavandevil,gilan,2025-12-17,8,15,7
1960,lavandevil,gilan,2025-12-18,6,17,11
1960,lavandevil,gilan,2025-12-19,3,9,6
1960,lavandevil,gilan,2025-12-20,3,8,5
1960,lavandevil,gilan,2025-12-21,3,6,3
8856,lavasan,tehran,2025-11-22,531,623,92
8856,lavasan,tehran,2025-11-23,614,854,240
8856,lavasan,tehran,2025-11-24,370,586,216
8856,lavasan,tehran,2025-11-25,247,477,230
8856,lavasan,tehran,2025-11-26,325,756,431
8856,lavasan,tehran,2025-11-27,759,2141,1382
8856,lavasan,tehran,2025-11-28,197,719,522
8856,lavasan,tehran,2025-11-29,171,517,346
8856,lavasan,tehran,2025-11-30,100,468,368
8856,lavasan,tehran,2025-12-01,153,598,445
8856,lavasan,tehran,2025-12-02,142,649,507
8856,lavasan,tehran,2025-12-03,133,801,668
8856,lavasan,tehran,2025-12-04,325,2602,2277
8856,lavasan,tehran,2025-12-05,135,1020,885
8856,lavasan,tehran,2025-12-06,97,639,542
8856,lavasan,tehran,2025-12-07,87,635,548
8856,lavasan,tehran,2025-12-08,110,696,586
8856,lavasan,tehran,2025-12-09,93,721,628
8856,lavasan,tehran,2025-12-10,130,1010,880
8856,lavasan,tehran,2025-12-11,259,3524,3265
8856,lavasan,tehran,2025-12-12,98,1036,938
8856,lavasan,tehran,2025-12-13,49,650,601
8856,lavasan,tehran,2025-12-14,51,673,622
8856,lavasan,tehran,2025-12-15,65,797,732
8856,lavasan,tehran,2025-12-16,76,926,850
8856,lavasan,tehran,2025-12-17,120,1290,1170
8856,lavasan,tehran,2025-12-18,159,2471,2312
8856,lavasan,tehran,2025-12-19,83,1263,1180
8856,lavasan,tehran,2025-12-20,67,726,659
8856,lavasan,tehran,2025-12-21,71,674,603
2852,lisar,gilan,2025-11-22,26,28,2
2852,lisar,gilan,2025-11-23,19,23,4
2852,lisar,gilan,2025-11-24,17,22,5
2852,lisar,gilan,2025-11-25,11,18,7
2852,lisar,gilan,2025-11-26,3,14,11
2852,lisar,gilan,2025-11-27,9,24,15
2852,lisar,gilan,2025-11-28,3,7,4
2852,lisar,gilan,2025-11-29,19,24,5
2852,lisar,gilan,2025-11-30,13,18,5
2852,lisar,gilan,2025-12-01,13,18,5
2852,lisar,gilan,2025-12-02,1,7,6
2852,lisar,gilan,2025-12-03,1,11,10
2852,lisar,gilan,2025-12-04,1,25,24
2852,lisar,gilan,2025-12-05,1,8,7
2852,lisar,gilan,2025-12-06,1,10,9
2852,lisar,gilan,2025-12-07,1,8,7
2852,lisar,gilan,2025-12-08,1,8,7
2852,lisar,gilan,2025-12-09,1,9,8
2852,lisar,gilan,2025-12-10,5,16,11
2852,lisar,gilan,2025-12-11,5,28,23
2852,lisar,gilan,2025-12-12,1,8,7
2852,lisar,gilan,2025-12-13,1,8,7
2852,lisar,gilan,2025-12-14,1,8,7
2852,lisar,gilan,2025-12-15,1,9,8
2852,lisar,gilan,2025-12-16,1,11,10
2852,lisar,gilan,2025-12-17,5,17,12
2852,lisar,gilan,2025-12-18,5,23,18
2852,lisar,gilan,2025-12-19,1,11,10
2852,lisar,gilan,2025-12-20,1,9,8
2852,lisar,gilan,2025-12-21,0,5,5
8122,looleman,gilan,2025-11-22,5,5,0
8122,looleman,gilan,2025-11-23,6,7,1
8122,looleman,gilan,2025-11-24,5,7,2
8122,looleman,gilan,2025-11-25,4,7,3
8122,looleman,gilan,2025-11-26,0,5,5
8122,looleman,gilan,2025-11-27,0,5,5
8122,looleman,gilan,2025-11-28,0,1,1
8122,looleman,gilan,2025-11-29,0,1,1
8122,looleman,gilan,2025-11-30,0,2,2
8122,looleman,gilan,2025-12-01,1,3,2
8122,looleman,gilan,2025-12-02,1,4,3
8122,looleman,gilan,2025-12-03,0,5,5
8122,looleman,gilan,2025-12-04,0,10,10
8122,looleman,gilan,2025-12-05,0,3,3
8122,looleman,gilan,2025-12-06,0,3,3
8122,looleman,gilan,2025-12-07,0,3,3
8122,looleman,gilan,2025-12-08,0,3,3
8122,looleman,gilan,2025-12-09,0,3,3
8122,looleman,gilan,2025-12-10,0,4,4
8122,looleman,gilan,2025-12-11,0,8,8
8122,looleman,gilan,2025-12-12,0,3,3
8122,looleman,gilan,2025-12-13,0,3,3
8122,looleman,gilan,2025-12-14,0,2,2
8122,looleman,gilan,2025-12-15,2,6,4
8122,looleman,gilan,2025-12-16,0,3,3
8122,looleman,gilan,2025-12-17,0,5,5
8122,looleman,gilan,2025-12-18,0,6,6
8122,looleman,gilan,2025-12-19,0,4,4
8122,looleman,gilan,2025-12-20,0,3,3
8122,looleman,gilan,2025-12-21,0,2,2
3127,loshan,gilan,2025-11-22,0,0,0
3127,loshan,gilan,2025-11-23,0,0,0
3127,loshan,gilan,2025-11-24,0,0,0
3127,loshan,gilan,2025-11-25,0,0,0
3127,loshan,gilan,2025-11-26,0,0,0
3127,loshan,gilan,2025-11-27,0,0,0
3127,loshan,gilan,2025-11-28,0,0,0
3127,loshan,gilan,2025-11-29,0,0,0
3127,loshan,gilan,2025-11-30,0,0,0
3127,loshan,gilan,2025-12-01,0,0,0
3127,loshan,gilan,2025-12-02,0,0,0
3127,loshan,gilan,2025-12-03,0,0,0
3127,loshan,gilan,2025-12-04,0,0,0
3127,loshan,gilan,2025-12-05,0,0,0
3127,loshan,gilan,2025-12-06,0,0,0
3127,loshan,gilan,2025-12-07,0,0,0
3127,loshan,gilan,2025-12-08,0,0,0
3127,loshan,gilan,2025-12-09,0,0,0
3127,loshan,gilan,2025-12-10,0,0,0
3127,loshan,gilan,2025-12-11,0,0,0
3127,loshan,gilan,2025-12-12,0,0,0
3127,loshan,gilan,2025-12-13,0,0,0
3127,loshan,gilan,2025-12-14,0,0,0
3127,loshan,gilan,2025-12-15,0,0,0
3127,loshan,gilan,2025-12-16,0,0,0
3127,loshan,gilan,2025-12-17,0,0,0
3127,loshan,gilan,2025-12-18,0,0,0
3127,loshan,gilan,2025-12-19,0,0,0
3127,loshan,gilan,2025-12-20,0,0,0
3127,loshan,gilan,2025-12-21,0,0,0
1460,mahabad_esf,isfahan,2025-11-22,0,0,0
1460,mahabad_esf,isfahan,2025-11-23,0,0,0
1460,mahabad_esf,isfahan,2025-11-24,0,1,1
1460,mahabad_esf,isfahan,2025-11-25,0,1,1
1460,mahabad_esf,isfahan,2025-11-26,0,2,2
1460,mahabad_esf,isfahan,2025-11-27,0,1,1
1460,mahabad_esf,isfahan,2025-11-28,0,2,2
1460,mahabad_esf,isfahan,2025-11-29,0,2,2
1460,mahabad_esf,isfahan,2025-11-30,0,2,2
1460,mahabad_esf,isfahan,2025-12-01,0,3,3
1460,mahabad_esf,isfahan,2025-12-02,0,3,3
1460,mahabad_esf,isfahan,2025-12-03,0,3,3
1460,mahabad_esf,isfahan,2025-12-04,0,4,4
1460,mahabad_esf,isfahan,2025-12-05,0,4,4
1460,mahabad_esf,isfahan,2025-12-06,0,9,9
1460,mahabad_esf,isfahan,2025-12-07,0,9,9
1460,mahabad_esf,isfahan,2025-12-08,0,11,11
1460,mahabad_esf,isfahan,2025-12-09,0,11,11
1460,mahabad_esf,isfahan,2025-12-10,0,12,12
1460,mahabad_esf,isfahan,2025-12-11,0,15,15
1460,mahabad_esf,isfahan,2025-12-12,0,10,10
1460,mahabad_esf,isfahan,2025-12-13,0,11,11
1460,mahabad_esf,isfahan,2025-12-14,0,10,10
1460,mahabad_esf,isfahan,2025-12-15,0,13,13
1460,mahabad_esf,isfahan,2025-12-16,0,14,14
1460,mahabad_esf,isfahan,2025-12-17,0,14,14
1460,mahabad_esf,isfahan,2025-12-18,0,15,15
1460,mahabad_esf,isfahan,2025-12-19,0,11,11
1460,mahabad_esf,isfahan,2025-12-20,0,12,12
1460,mahabad_esf,isfahan,2025-12-21,0,10,10
5657,mahdasht_albrz,alborz,2025-11-22,41,51,10
5657,mahdasht_albrz,alborz,2025-11-23,28,46,18
5657,mahdasht_albrz,alborz,2025-11-24,33,57,24
5657,mahdasht_albrz,alborz,2025-11-25,14,35,21
5657,mahdasht_albrz,alborz,2025-11-26,21,58,37
5657,mahdasht_albrz,alborz,2025-11-27,57,172,115
5657,mahdasht_albrz,alborz,2025-11-28,78,149,71
5657,mahdasht_albrz,alborz,2025-11-29,11,38,27
5657,mahdasht_albrz,alborz,2025-11-30,20,56,36
5657,mahdasht_albrz,alborz,2025-12-01,17,57,40
5657,mahdasht_albrz,alborz,2025-12-02,8,48,40
5657,mahdasht_albrz,alborz,2025-12-03,7,59,52
5657,mahdasht_albrz,alborz,2025-12-04,33,202,169
5657,mahdasht_albrz,alborz,2025-12-05,5,64,59
5657,mahdasht_albrz,alborz,2025-12-06,6,44,38
5657,mahdasht_albrz,alborz,2025-12-07,6,43,37
5657,mahdasht_albrz,alborz,2025-12-08,9,52,43
5657,mahdasht_albrz,alborz,2025-12-09,12,56,44
5657,mahdasht_albrz,alborz,2025-12-10,5,66,61
5657,mahdasht_albrz,alborz,2025-12-11,22,198,176
5657,mahdasht_albrz,alborz,2025-12-12,3,67,64
5657,mahdasht_albrz,alborz,2025-12-13,20,57,37
5657,mahdasht_albrz,alborz,2025-12-14,4,45,41
5657,mahdasht_albrz,alborz,2025-12-15,2,50,48
5657,mahdasht_albrz,alborz,2025-12-16,5,57,52
5657,mahdasht_albrz,alborz,2025-12-17,2,67,65
5657,mahdasht_albrz,alborz,2025-12-18,15,165,150
5657,mahdasht_albrz,alborz,2025-12-19,6,86,80
5657,mahdasht_albrz,alborz,2025-12-20,2,46,44
5657,mahdasht_albrz,alborz,2025-12-21,0,35,35
8545,mahmudabad,mazandaran,2025-11-22,2543,2962,419
8545,mahmudabad,mazandaran,2025-11-23,2132,2962,830
8545,mahmudabad,mazandaran,2025-11-24,1939,3103,1164
8545,mahmudabad,mazandaran,2025-11-25,1772,3285,1513
8545,mahmudabad,mazandaran,2025-11-26,2134,4967,2833
8545,mahmudabad,mazandaran,2025-11-27,2078,5884,3806
8545,mahmudabad,mazandaran,2025-11-28,820,2542,1722
8545,mahmudabad,mazandaran,2025-11-29,715,2100,1385
8545,mahmudabad,mazandaran,2025-11-30,589,2091,1502
8545,mahmudabad,mazandaran,2025-12-01,650,2299,1649
8545,mahmudabad,mazandaran,2025-12-02,592,2489,1897
8545,mahmudabad,mazandaran,2025-12-03,650,3755,3105
8545,mahmudabad,mazandaran,2025-12-04,616,5535,4919
8545,mahmudabad,mazandaran,2025-12-05,360,2840,2480
8545,mahmudabad,mazandaran,2025-12-06,370,2279,1909
8545,mahmudabad,mazandaran,2025-12-07,279,1879,1600
8545,mahmudabad,mazandaran,2025-12-08,329,2185,1856
8545,mahmudabad,mazandaran,2025-12-09,327,2321,1994
8545,mahmudabad,mazandaran,2025-12-10,284,3146,2862
8545,mahmudabad,mazandaran,2025-12-11,386,6359,5973
8545,mahmudabad,mazandaran,2025-12-12,207,2682,2475
8545,mahmudabad,mazandaran,2025-12-13,225,2084,1859
8545,mahmudabad,mazandaran,2025-12-14,159,1597,1438
8545,mahmudabad,mazandaran,2025-12-15,138,1652,1514
8545,mahmudabad,mazandaran,2025-12-16,144,2055,1911
8545,mahmudabad,mazandaran,2025-12-17,131,2831,2700
8545,mahmudabad,mazandaran,2025-12-18,147,4092,3945
8545,mahmudabad,mazandaran,2025-12-19,74,2198,2124
8545,mahmudabad,mazandaran,2025-12-20,85,1688,1603
8545,mahmudabad,mazandaran,2025-12-21,47,1181,1134
6593,majlesi,isfahan,2025-11-22,0,0,0
6593,majlesi,isfahan,2025-11-23,0,0,0
6593,majlesi,isfahan,2025-11-24,0,0,0
6593,majlesi,isfahan,2025-11-25,0,0,0
6593,majlesi,isfahan,2025-11-26,0,0,0
6593,majlesi,isfahan,2025-11-27,1,1,0
6593,majlesi,isfahan,2025-11-28,0,0,0
6593,majlesi,isfahan,2025-11-29,0,0,0
6593,majlesi,isfahan,2025-11-30,0,0,0
6593,majlesi,isfahan,2025-12-01,0,0,0
6593,majlesi,isfahan,2025-12-02,0,0,0
6593,majlesi,isfahan,2025-12-03,0,0,0
6593,majlesi,isfahan,2025-12-04,0,0,0
6593,majlesi,isfahan,2025-12-05,0,0,0
6593,majlesi,isfahan,2025-12-06,0,0,0
6593,majlesi,isfahan,2025-12-07,0,0,0
6593,majlesi,isfahan,2025-12-08,0,0,0
6593,majlesi,isfahan,2025-12-09,0,0,0
6593,majlesi,isfahan,2025-12-10,0,0,0
6593,majlesi,isfahan,2025-12-11,0,0,0
6593,majlesi,isfahan,2025-12-12,0,0,0
6593,majlesi,isfahan,2025-12-13,0,0,0
6593,majlesi,isfahan,2025-12-14,1,1,0
6593,majlesi,isfahan,2025-12-15,0,0,0
6593,majlesi,isfahan,2025-12-16,0,0,0
6593,majlesi,isfahan,2025-12-17,0,0,0
6593,majlesi,isfahan,2025-12-18,0,0,0
6593,majlesi,isfahan,2025-12-19,0,0,0
6593,majlesi,isfahan,2025-12-20,0,0,0
6593,majlesi,isfahan,2025-12-21,0,0,0
7222,malard,tehran,2025-11-22,182,230,48
7222,malard,tehran,2025-11-23,103,170,67
7222,malard,tehran,2025-11-24,123,233,110
7222,malard,tehran,2025-11-25,78,173,95
7222,malard,tehran,2025-11-26,98,270,172
7222,malard,tehran,2025-11-27,207,612,405
7222,malard,tehran,2025-11-28,85,266,181
7222,malard,tehran,2025-11-29,34,137,103
7222,malard,tehran,2025-11-30,35,174,139
7222,malard,tehran,2025-12-01,56,233,177
7222,malard,tehran,2025-12-02,51,234,183
7222,malard,tehran,2025-12-03,37,243,206
7222,malard,tehran,2025-12-04,189,1123,934
7222,malard,tehran,2025-12-05,30,282,252
7222,malard,tehran,2025-12-06,26,195,169
7222,malard,tehran,2025-12-07,23,190,167
7222,malard,tehran,2025-12-08,29,202,173
7222,malard,tehran,2025-12-09,24,206,182
7222,malard,tehran,2025-12-10,14,206,192
7222,malard,tehran,2025-12-11,75,863,788
7222,malard,tehran,2025-12-12,45,351,306
7222,malard,tehran,2025-12-13,20,185,165
7222,malard,tehran,2025-12-14,22,198,176
7222,malard,tehran,2025-12-15,14,195,181
7222,malard,tehran,2025-12-16,16,221,205
7222,malard,tehran,2025-12-17,15,228,213
7222,malard,tehran,2025-12-18,28,636,608
7222,malard,tehran,2025-12-19,25,382,357
7222,malard,tehran,2025-12-20,29,253,224
7222,malard,tehran,2025-12-21,56,266,210
2751,manjil,gilan,2025-11-22,15,21,6
2751,manjil,gilan,2025-11-23,9,19,10
2751,manjil,gilan,2025-11-24,6,16,10
2751,manjil,gilan,2025-11-25,9,24,15
2751,manjil,gilan,2025-11-26,8,27,19
2751,manjil,gilan,2025-11-27,6,33,27
2751,manjil,gilan,2025-11-28,1,12,11
2751,manjil,gilan,2025-11-29,0,11,11
2751,manjil,gilan,2025-11-30,0,14,14
2751,manjil,gilan,2025-12-01,1,14,13
2751,manjil,gilan,2025-12-02,2,15,13
2751,manjil,gilan,2025-12-03,5,24,19
2751,manjil,gilan,2025-12-04,5,58,53
2751,manjil,gilan,2025-12-05,1,18,17
2751,manjil,gilan,2025-12-06,1,15,14
2751,manjil,gilan,2025-12-07,1,14,13
2751,manjil,gilan,2025-12-08,0,13,13
2751,manjil,gilan,2025-12-09,0,13,13
2751,manjil,gilan,2025-12-10,0,18,18
2751,manjil,gilan,2025-12-11,0,44,44
2751,manjil,gilan,2025-12-12,0,16,16
2751,manjil,gilan,2025-12-13,0,15,15
2751,manjil,gilan,2025-12-14,0,14,14
2751,manjil,gilan,2025-12-15,0,16,16
2751,manjil,gilan,2025-12-16,0,18,18
2751,manjil,gilan,2025-12-17,0,22,22
2751,manjil,gilan,2025-12-18,3,36,33
2751,manjil,gilan,2025-12-19,0,18,18
2751,manjil,gilan,2025-12-20,0,15,15
2751,manjil,gilan,2025-12-21,0,11,11
8008,marjaghal,gilan,2025-11-22,0,0,0
8008,marjaghal,gilan,2025-11-23,0,0,0
8008,marjaghal,gilan,2025-11-24,0,0,0
8008,marjaghal,gilan,2025-11-25,0,0,0
8008,marjaghal,gilan,2025-11-26,0,0,0
8008,marjaghal,gilan,2025-11-27,0,0,0
8008,marjaghal,gilan,2025-11-28,0,0,0
8008,marjaghal,gilan,2025-11-29,0,0,0
8008,marjaghal,gilan,2025-11-30,0,0,0
8008,marjaghal,gilan,2025-12-01,0,0,0
8008,marjaghal,gilan,2025-12-02,0,0,0
8008,marjaghal,gilan,2025-12-03,0,0,0
8008,marjaghal,gilan,2025-12-04,0,0,0
8008,marjaghal,gilan,2025-12-05,0,0,0
8008,marjaghal,gilan,2025-12-06,0,0,0
8008,marjaghal,gilan,2025-12-07,0,0,0
8008,marjaghal,gilan,2025-12-08,0,0,0
8008,marjaghal,gilan,2025-12-09,0,0,0
8008,marjaghal,gilan,2025-12-10,0,0,0
8008,marjaghal,gilan,2025-12-11,0,0,0
8008,marjaghal,gilan,2025-12-12,0,0,0
8008,marjaghal,gilan,2025-12-13,0,0,0
8008,marjaghal,gilan,2025-12-14,0,0,0
8008,marjaghal,gilan,2025-12-15,0,0,0
8008,marjaghal,gilan,2025-12-16,0,0,0
8008,marjaghal,gilan,2025-12-17,0,0,0
8008,marjaghal,gilan,2025-12-18,0,0,0
8008,marjaghal,gilan,2025-12-19,0,0,0
8008,marjaghal,gilan,2025-12-20,0,0,0
8008,marjaghal,gilan,2025-12-21,0,0,0
6752,marzanabad,mazandaran,2025-11-22,125,162,37
6752,marzanabad,mazandaran,2025-11-23,92,141,49
6752,marzanabad,mazandaran,2025-11-24,94,158,64
6752,marzanabad,mazandaran,2025-11-25,111,197,86
6752,marzanabad,mazandaran,2025-11-26,126,288,162
6752,marzanabad,mazandaran,2025-11-27,131,396,265
6752,marzanabad,mazandaran,2025-11-28,47,151,104
6752,marzanabad,mazandaran,2025-11-29,23,77,54
6752,marzanabad,mazandaran,2025-11-30,16,81,65
6752,marzanabad,mazandaran,2025-12-01,29,96,67
6752,marzanabad,mazandaran,2025-12-02,18,93,75
6752,marzanabad,mazandaran,2025-12-03,26,161,135
6752,marzanabad,mazandaran,2025-12-04,46,403,357
6752,marzanabad,mazandaran,2025-12-05,6,114,108
6752,marzanabad,mazandaran,2025-12-06,15,87,72
6752,marzanabad,mazandaran,2025-12-07,20,93,73
6752,marzanabad,mazandaran,2025-12-08,18,94,76
6752,marzanabad,mazandaran,2025-12-09,17,97,80
6752,marzanabad,mazandaran,2025-12-10,12,140,128
6752,marzanabad,mazandaran,2025-12-11,16,335,319
6752,marzanabad,mazandaran,2025-12-12,6,126,120
6752,marzanabad,mazandaran,2025-12-13,6,91,85
6752,marzanabad,mazandaran,2025-12-14,6,75,69
6752,marzanabad,mazandaran,2025-12-15,10,91,81
6752,marzanabad,mazandaran,2025-12-16,11,103,92
6752,marzanabad,mazandaran,2025-12-17,19,151,132
6752,marzanabad,mazandaran,2025-12-18,17,265,248
6752,marzanabad,mazandaran,2025-12-19,10,142,132
6752,marzanabad,mazandaran,2025-12-20,11,83,72
6752,marzanabad,mazandaran,2025-12-21,4,64,60
2028,marzikola,mazandaran,2025-11-22,29,33,4
2028,marzikola,mazandaran,2025-11-23,43,53,10
2028,marzikola,mazandaran,2025-11-24,29,42,13
2028,marzikola,mazandaran,2025-11-25,45,66,21
2028,marzikola,mazandaran,2025-11-26,52,92,40
2028,marzikola,mazandaran,2025-11-27,21,81,60
2028,marzikola,mazandaran,2025-11-28,7,26,19
2028,marzikola,mazandaran,2025-11-29,10,25,15
2028,marzikola,mazandaran,2025-11-30,7,25,18
2028,marzikola,mazandaran,2025-12-01,10,24,14
2028,marzikola,mazandaran,2025-12-02,10,25,15
2028,marzikola,mazandaran,2025-12-03,23,53,30
2028,marzikola,mazandaran,2025-12-04,6,96,90
2028,marzikola,mazandaran,2025-12-05,6,27,21
2028,marzikola,mazandaran,2025-12-06,6,30,24
2028,marzikola,mazandaran,2025-12-07,0,24,24
2028,marzikola,mazandaran,2025-12-08,1,23,22
2028,marzikola,mazandaran,2025-12-09,1,24,23
2028,marzikola,mazandaran,2025-12-10,1,33,32
